PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,LastName,CabinSector,CabinRoom,CabinClass,Associates,TotalSpend,HomePlanet_X_Destination,HomePlanet_X_Destination_X_CryoSleep,CabinSector_X_CabinRoom,CabinSector_X_CabinRoom_X_CabinClass
2102_01,2,1,3,30.0,1,63.0,9314.0,249.0,2624.0,4538.0,0,1800,3,1586,2,1,16788.0,11,4,533,5788
2104_01,1,1,3,29.0,1,776.0,0.0,4.0,0.0,23.0,0,212,6,1171,2,2,803.0,7,36,1646,1056
2104_02,1,1,3,26.0,1,0.0,0.0,0.0,0.0,0.0,0,212,0,0,0,2,0.0,7,36,0,0
2105_01,1,2,1,16.0,1,0.0,0.0,0.0,0.0,0.0,0,1215,7,1083,2,1,0.0,5,31,3195,3576
2106_01,1,1,1,20.0,1,1.0,0.0,0.0,4926.0,1.0,0,320,7,1084,2,1,4928.0,5,30,3196,3577
2107_01,1,1,3,33.0,1,235.0,2.0,1.0,650.0,0.0,0,944,7,1086,1,1,888.0,7,36,3197,3578
2110_01,1,2,3,18.0,1,0.0,0.0,0.0,0.0,0.0,0,1104,7,1087,1,1,0.0,7,37,3198,3579
2111_01,3,1,3,24.0,1,600.0,593.0,1404.0,0.0,1.0,0,184,6,1174,1,1,2598.0,15,16,1649,1060
2112_01,3,1,3,29.0,1,860.0,305.0,18.0,1415.0,0.0,0,1531,6,1175,1,1,2598.0,15,16,1650,1063
2114_01,2,2,1,40.0,1,0.0,0.0,0.0,0.0,0.0,1,741,2,1675,2,1,0.0,9,43,239,2304
2115_01,2,2,3,27.0,1,0.0,0.0,0.0,0.0,0.0,1,1439,4,1509,2,1,0.0,11,5,783,6196
2116_01,1,2,3,35.0,1,0.0,0.0,0.0,0.0,0.0,0,2119,7,1087,2,1,0.0,7,37,3198,3580
2117_01,2,1,3,31.0,1,0.0,8718.0,0.0,13036.0,267.0,0,1732,0,0,0,1,22021.0,11,4,0,0
2118_01,1,2,2,26.0,1,0.0,0.0,0.0,0.0,0.0,0,1220,7,1089,1,1,0.0,6,34,3200,3586
2120_01,3,1,3,49.0,1,0.0,0.0,1058.0,0.0,0.0,1,179,4,1520,2,1,1058.0,15,16,784,6197
2121_01,1,2,3,23.0,1,0.0,0.0,0.0,0.0,0.0,0,1535,7,1090,1,1,0.0,7,37,3202,3588
2123_01,1,2,2,23.0,1,0.0,0.0,0.0,0.0,0.0,0,1098,7,1091,1,2,0.0,6,34,3203,3590
2123_02,1,2,2,14.0,1,0.0,0.0,0.0,0.0,0.0,1,1098,7,1091,1,2,0.0,6,34,3203,3590
2124_01,1,1,1,21.0,1,770.0,0.0,0.0,40.0,0.0,0,1206,7,1090,2,1,810.0,5,30,3202,3589
2125_01,1,1,3,18.0,1,0.0,1.0,0.0,80.0,826.0,0,1469,7,1092,1,1,907.0,7,36,3204,3591
2126_01,1,1,3,28.62267628961317,1,717.0,0.0,0.0,0.0,0.0,0,1708,6,1172,2,1,717.0,7,36,1647,1058
2127_01,1,1,3,19.0,1,721.0,62.0,7.0,0.0,0.0,1,91,6,1176,1,1,790.0,7,36,1651,1065
2128_01,1,1,3,22.0,1,624.0,0.0,0.0,0.0,185.0,0,1776,7,1093,1,1,809.0,7,36,3205,3593
2129_01,1,1,3,17.0,1,736.0,0.0,2.0,20.0,0.0,0,327,6,1178,1,1,758.0,7,36,1653,1069
2130_01,1,1,2,13.0,1,0.0,2.0,480.0,10.0,176.0,0,1448,6,1179,1,1,668.0,6,33,1654,1071
2131_01,1,1,3,26.0,1,0.0,239.17587190047536,0.0,91.0,900.0,0,1246,5,309,1,1,1230.1758719004754,7,36,1352,577
2133_01,3,1,3,31.738390535478636,1,1054.0,0.0,43.0,85.0,0.0,0,399,4,1531,2,2,1182.0,15,16,785,6199
2133_02,3,2,3,16.0,1,0.0,0.0,0.0,0.0,0.0,1,399,6,1173,2,2,0.0,15,17,1648,1059
2134_01,3,1,3,20.0,1,1146.0,0.0,0.0,0.0,3.0,0,1547,6,1180,1,1,1149.0,15,16,1655,1073
2135_01,1,1,3,20.0,1,75.0,0.0,0.0,1545.0,0.0,0,1349,5,320,1,2,1620.0,7,36,1353,579
2135_02,1,0,3,23.0,1,426.0,0.0,362.0,0.0,0.0,0,1349,5,320,1,2,788.0,7,35,1353,579
2136_01,1,1,3,61.0,1,2.0,0.0,17.0,868.0,28.0,0,2126,7,1092,2,1,915.0,7,36,3204,3592
2137_01,3,2,3,27.0,1,0.0,0.0,0.0,0.0,0.0,1,1754,6,1181,1,3,0.0,15,17,1656,1074
2137_02,3,1,1,3.0,1,0.0,0.0,0.0,0.0,0.0,1,1646,6,1181,1,3,0.0,13,10,1656,1074
2137_03,3,1,1,4.0,1,0.0,0.0,0.0,0.0,0.0,1,1646,6,1181,1,3,0.0,13,10,1656,1074
2138_01,1,2,1,13.0,0,0.0,0.0,0.0,0.0,0.0,1,1599,7,1093,2,1,0.0,5,31,3205,3594
2139_01,3,2,3,19.0,1,0.0,0.0,0.0,0.0,0.0,1,1669,6,1174,2,1,0.0,15,17,1649,1061
2140_01,1,1,3,18.0,1,0.0,0.0,698.0,0.0,0.0,1,614,6,1182,1,1,698.0,7,36,1657,1076
2141_01,1,1,1,66.0,1,0.0,0.0,1610.0,0.0,0.0,1,1720,5,331,1,1,1610.0,5,30,1355,582
2142_01,3,2,3,39.0,0,0.0,0.0,0.0,0.0,0.0,1,1612,6,1175,2,1,0.0,15,17,1650,1064
2143_01,1,1,3,21.0,1,0.0,1433.0,0.0,1234.0,0.0,0,1324,6,1176,2,2,2667.0,7,36,1651,1066
2143_02,1,2,3,7.0,1,0.0,0.0,0.0,0.0,0.0,0,1324,7,1094,2,2,0.0,7,37,3206,3595
2144_01,1,2,3,56.0,1,0.0,0.0,0.0,0.0,0.0,0,1540,0,0,0,1,0.0,7,37,0,0
2145_01,1,1,3,15.0,1,0.0,951.0,128.0,0.0,0.0,0,1508,6,1183,1,1,1079.0,7,36,1658,1078
2147_01,3,1,3,30.439060225922034,1,1146.0,0.0,47.0,0.0,105.0,1,108,5,602,2,1,1298.0,15,16,1382,625
2148_01,1,1,3,13.0,1,579.0,226.0,61.0,1.0,7.0,0,879,6,1178,2,1,874.0,7,36,1653,1070
2149_01,2,2,3,18.0,1,0.0,0.0,0.0,0.0,0.0,1,1526,2,1697,2,1,0.0,11,5,242,2355
2150_01,1,2,2,38.0,1,0.0,0.0,0.0,0.0,0.0,0,1613,7,1095,1,1,0.0,6,34,3207,3596
2152_01,1,1,3,45.0,1,2138.0,0.0,0.0,659.0,0.0,0,95,6,1184,1,1,2797.0,7,36,1659,1080
2153_01,1,2,3,21.0,1,0.0,0.0,0.0,0.0,-192.82436309658917,0,550,7,1096,1,1,-192.82436309658917,7,37,3208,3597
2154_01,1,1,3,19.0,1,78.0,0.0,0.0,550.0,0.0,0,121,7,1097,1,1,628.0,7,36,3209,3599
2156_01,1,1,3,49.0,1,651.0,25.0,0.0,849.0,2.0,0,438,6,1179,2,1,1527.0,7,36,1654,1072
2158_01,1,1,3,21.0,1,0.0,820.0,0.0,45.0,0.0,1,1358,6,1181,2,1,865.0,7,36,1656,1075
2159_01,1,1,3,18.0,1,0.0,402.0,2027.0,0.0,0.0,1,356,6,1182,2,1,2429.0,7,36,1657,1077
2161_01,3,2,3,43.0,1,0.0,0.0,0.0,0.0,0.0,1,1843,6,1187,1,1,0.0,15,17,1662,1084
2162_01,3,2,2,27.0,1,0.0,0.0,0.0,0.0,0.0,1,880,6,1183,2,2,0.0,14,14,1658,1079
2162_02,3,1,3,0.0,1,0.0,0.0,0.0,0.0,0.0,1,880,6,1183,2,2,0.0,15,16,1658,1079
2163_01,1,1,3,27.0,1,0.0,0.0,6.0,745.0,22.0,0,1371,7,1098,1,1,773.0,7,36,3210,3603
2164_01,2,2,3,21.0,0,0.0,0.0,0.0,0.0,0.0,1,1647,2,1409,1,1,0.0,11,5,215,1896
2167_01,1,1,2,20.0,1,38.0,220.0,495.0,0.0,287.4871653924516,0,1274,6,1190,1,1,1040.4871653924515,6,33,1666,1090
2168_01,3,2,3,35.0,1,0.0,0.0,0.0,0.0,0.0,1,1165,6,1185,2,2,0.0,15,17,1660,1082
2168_02,3,1,3,20.0,1,212.0,0.0,991.0,0.0,13.0,0,1165,6,1185,2,2,1216.0,15,16,1660,1082
2171_01,1,1,3,24.0,1,388.0,0.0,7.0,409.0,0.0,0,327,6,1192,1,2,804.0,7,36,1668,1093
2171_02,1,1,3,41.0,1,2.0,0.0,551.0,5577.0,68.0,0,327,7,1101,1,2,6198.0,7,36,3215,3609
2172_01,1,1,2,23.0,1,0.0,774.0,0.0,0.0,0.0,1,114,7,1096,2,1,774.0,6,33,3208,3598
2173_01,1,2,2,27.0,1,0.0,0.0,0.0,0.0,0.0,1,1173,7,1102,1,1,0.0,6,34,3216,3610
2175_01,1,2,1,58.0,1,0.0,0.0,0.0,0.0,0.0,1,324,7,1097,2,1,0.0,5,31,3209,3600
2177_01,3,2,3,53.0,1,0.0,0.0,0.0,-94.29551655613204,0.0,1,448,6,1194,1,1,-94.29551655613204,15,17,1670,1097
2179_01,2,1,3,30.0,1,437.0,3585.0,0.0,4488.0,281.0,0,575,3,1598,2,1,8791.0,11,4,535,5791
2180_01,1,1,1,24.0,1,1.0,0.0,0.0,318.0,247.0,0,1240,6,1186,2,1,566.0,5,30,1661,1083
2182_01,2,1,3,31.0,1,46.0,1935.0,0.0,995.0,1254.0,0,2037,2,1420,1,1,4230.0,11,4,216,1913
2183_01,3,1,2,46.0,1,607.0,0.0,41.0,334.0,251.0,0,1753,6,1187,2,2,1233.0,14,13,1662,1085
2183_02,3,1,3,20.0,1,938.0,59.0,31.0,12.0,0.0,0,1753,6,1187,2,2,1040.0,15,16,1662,1085
2186_01,1,2,3,20.0,1,0.0,0.0,0.0,0.0,0.0,0,1096,7,1100,2,1,0.0,7,37,3214,3608
2187_01,1,1,3,30.0,1,0.0,236.0,0.0,1149.0,0.0,0,2176,6,1196,1,1,1385.0,7,36,1671,1099
2188_01,1,1,1,24.0,1,0.0,421.0,0.0,207.0,63.0,0,1005,6,1197,1,1,691.0,5,30,1672,1101
2189_01,1,0,3,34.0,1,0.0,0.0,0.0,628.0,0.0,0,522,7,1104,1,1,628.0,7,35,3217,3612
2190_01,1,1,0,20.0,1,1750.0,0.0,446.0,0.0,76.0,0,130,6,1189,2,1,2272.0,4,27,1664,1087
2191_01,3,2,3,48.0,1,0.0,0.0,0.0,0.0,0.0,1,1843,6,1190,2,1,0.0,15,17,1666,1091
2193_01,1,1,2,25.0,1,0.0,0.0,619.0,0.0,70.0,0,1860,6,1198,1,1,689.0,6,33,1673,1103
2194_01,1,2,3,43.0,1,0.0,0.0,0.0,0.0,0.0,0,181,7,1102,2,1,0.0,7,37,3216,3611
2195_01,1,1,3,27.0,1,0.0,280.0,119.0,646.0,5.0,1,447,6,1200,1,1,1050.0,7,36,1677,1111
2196_01,2,1,3,47.0,1,285.7147920116191,32.0,0.0,4027.0,1440.0,0,2105,2,1431,1,4,5784.7147920116195,11,4,217,1931
2196_02,2,1,1,26.0,1,26.0,4587.0,0.0,102.0,0.0,1,2105,2,1431,1,4,4715.0,9,42,217,1931
2196_03,2,2,3,37.0,1,0.0,0.0,0.0,0.0,0.0,1,2105,2,1431,1,4,0.0,11,5,217,1931
2196_04,2,1,1,42.0,1,0.0,1180.0,0.0,2677.0,283.0,0,2105,2,1431,1,4,4140.0,9,42,217,1931
2198_01,1,1,1,61.0,1,0.0,654.0,902.0,0.0,68.0,1,764,5,612,2,1,1624.0,5,30,1383,627
2200_01,3,1,3,29.0,1,1443.0,1108.0,47.0,0.0,0.0,0,1624,6,1202,1,1,2598.0,15,16,1679,1113
2201_01,2,1,1,32.0,1,0.0,1968.0,13.0,1051.0,874.7909777569166,1,1974,4,1542,2,1,3906.7909777569166,9,42,786,6201
2202_01,3,1,3,51.0,1,1671.0,0.0,17.0,0.0,0.0,0,1013,6,1203,1,1,1688.0,15,16,1680,1116
2203_01,3,1,3,43.0,1,2019.0,0.0,560.0,0.0,0.0,0,225,4,1553,2,1,2579.0,15,16,787,6203
2204_01,2,2,1,25.0,1,0.0,0.0,0.0,0.0,0.0,1,9,2,1709,2,1,0.0,9,43,244,2385
2205_01,1,1,3,31.0,1,0.0,0.0,187.0,602.0,0.0,0,2098,5,620,2,1,789.0,7,36,1384,628
2206_01,1,1,2,13.0,1,0.0,14.0,857.0,0.0,72.0,0,324,6,1191,2,1,943.0,6,33,1667,1092
2207_01,1,1,3,20.0,1,546.0,0.0,228.0,0.0,0.0,0,908,7,1104,2,1,774.0,7,36,3217,3613
2209_01,1,1,3,29.0,1,1356.0,20.0,0.0,13.0,0.0,0,0,6,1192,2,1,1389.0,7,36,1668,1094
2210_01,1,2,3,16.0,1,0.0,0.0,0.0,0.0,0.0,0,968,7,1105,2,1,0.0,7,37,3218,3615
2211_01,1,1,3,15.0,1,0.0,2347.0,0.0,380.0,0.0,1,1036,6,1193,2,1,2727.0,7,36,1669,1095
2212_01,1,1,3,50.0,1,0.0,5.0,0.0,2170.0,0.0,0,1994,6,1205,1,1,2175.0,7,36,1681,1117
2215_01,2,1,1,41.0,2,0.0,29813.0,0.0,1257.0,6.0,1,1649,1,1010,2,4,31076.0,9,42,2,3263
2215_02,2,1,3,43.0,1,2.0,2229.0,33.0,6.0,198.0,1,0,1,1010,2,4,2468.0,11,4,2,3263
2215_03,2,2,3,32.0,1,0.0,0.0,0.0,0.0,0.0,1,1649,1,1010,2,4,0.0,11,5,2,3263
2215_04,2,1,0,36.0,1,0.0,3206.0,0.0,698.0,72.0,0,1063,1,1010,2,4,3976.0,8,39,2,3263
2219_01,1,2,1,18.0,1,0.0,0.0,0.0,0.0,0.0,1,2203,0,0,0,1,0.0,5,31,0,0
2220_01,1,1,3,47.0,1,0.0,0.0,880.0,0.0,2.0,1,2,7,1107,2,1,882.0,7,36,3220,3618
2221_01,1,2,2,29.0,1,0.0,0.0,0.0,0.0,0.0,1,710,7,1105,1,1,0.0,6,34,3218,3614
2223_01,1,1,3,24.616890340119795,1,0.0,86.0,0.0,252.0,570.0,0,2100,7,1108,2,1,908.0,7,36,3221,3619
2224_01,1,1,3,14.0,1,0.0,600.0,0.0,204.0,0.0,1,1572,6,1194,2,1,804.0,7,36,1670,1098
2225_01,1,2,2,25.0,1,0.0,0.0,0.0,0.0,0.0,0,1630,7,1106,1,1,0.0,6,34,3219,3616
2228_01,3,1,3,63.0,1,1172.0,0.0,1.0,424.0645808080053,0.0,0,1667,5,630,2,1,1597.0645808080053,15,16,1385,630
2229_01,1,1,3,22.0,1,48.0,329.0,182.0,26.0,154.0,0,1415,6,1196,2,1,739.0,7,36,1671,1100
2231_01,3,1,3,32.0,1,2.0,416.0,26.0,510.0,0.0,0,1182,5,638,2,1,954.0,15,16,1386,632
2232_01,1,1,1,31.0,1,0.0,14.0,671.0,1.0,3.0,0,631,6,1197,2,2,689.0,5,30,1672,1102
2232_02,1,1,3,24.0,1,0.0,1220.0,0.0,140.0,0.0,0,631,6,1197,2,2,1360.0,7,36,1672,1102
2233_01,1,1,3,39.0,1,9.0,18.0,0.0,2.0,878.0,0,24,7,1109,1,1,907.0,7,36,3222,3620
2234_01,3,2,1,20.0,1,0.0,0.0,0.0,0.0,0.0,1,836,6,1208,1,7,0.0,13,11,1682,1119
2234_02,3,2,1,20.0,1,0.0,0.0,0.0,0.0,0.0,1,883,6,1208,1,7,0.0,13,11,1682,1119
2234_03,3,1,3,19.0,1,0.0,0.0,0.0,0.0,0.0,0,728,5,375,1,7,0.0,15,16,1359,587
2234_04,3,1,1,20.0,1,552.0,8.0,1348.0,5.0,224.4950633914562,0,836,5,375,1,7,2137.4950633914564,13,10,1359,587
2234_05,3,1,3,31.0,1,21.0,0.0,1031.0,0.0,185.1568054202559,0,728,4,1442,1,7,1237.156805420256,15,16,776,6183
2234_06,3,2,1,17.0,1,0.0,0.0,0.0,0.0,0.0,1,836,6,1208,1,7,0.0,13,11,1682,1119
2234_07,3,0,3,24.0,1,2538.0,0.0,61.0,0.0,0.0,0,883,6,1208,1,7,2599.0,15,15,1682,1119
2235_01,1,1,3,27.0,1,203.0,539.0,0.0,0.0,0.0,0,2050,6,1209,1,1,742.0,7,36,1683,1121
2237_01,2,1,1,28.0,1,0.0,162.0,741.0,3733.0,99.0,1,803,3,1631,2,2,4735.0,9,42,538,5795
2237_02,2,2,3,41.0,1,0.0,0.0,0.0,0.0,0.0,1,803,3,1631,2,2,0.0,11,5,538,5795
2238_01,2,2,1,25.0,1,0.0,0.0,0.0,0.0,0.0,1,621,1,1021,2,1,0.0,9,43,3,4910
2239_01,1,1,2,26.0,1,93.0,0.0,469.0,0.0,0.0,1,761,6,1198,2,1,562.0,6,33,1673,1104
2241_01,1,1,3,27.0,1,485.0,1109.0,921.0,0.0,1.0,0,1081,6,1212,1,1,2516.0,7,36,1687,1128
2243_01,1,1,3,22.0,1,38.0,483.0,80.0,47.0,121.0,1,210,7,1113,1,1,769.0,7,36,3226,3627
2251_01,2,1,1,62.0,1,320.0,1179.0,756.0,4996.0,85.0,0,999,1,1032,2,2,7336.0,9,42,4,5730
2251_02,2,1,3,58.0,1,2.0,1.0,14.0,2.0,1153.0,0,999,1,1032,2,2,1172.0,11,4,4,5730
2252_01,1,1,0,37.0,1,0.0,1368.0,0.0,575.3566555860116,960.0,0,2181,7,1114,1,1,2903.3566555860116,4,27,3227,3629
2253_01,1,1,3,54.0,1,701.0,32.0,171.0,8.0,0.0,0,522,7,1109,2,1,912.0,7,36,3222,3621
2254_01,1,1,3,26.0,1,0.0,10.0,0.0,702.0,1.0,0,1264,6,1216,1,1,713.0,7,36,1690,1132
2255_01,2,2,1,44.0,1,0.0,0.0,0.0,0.0,0.0,1,1893,3,1542,1,2,0.0,9,43,529,5779
2255_02,2,2,3,34.0,1,0.0,0.0,0.0,0.0,0.0,1,1893,3,1542,1,2,0.0,11,5,529,5779
2256_01,1,2,3,47.0,1,0.0,0.0,0.0,0.0,0.0,1,138,7,1111,2,1,0.0,7,37,3225,3626
2257_01,2,1,3,27.0,2,0.0,3341.0,144.00047483268816,80.0,654.0,1,576,3,1553,1,2,4219.000474832688,11,4,530,5782
2257_02,2,2,1,22.0,1,0.0,0.0,0.0,0.0,0.0,1,576,2,1442,1,2,0.0,9,43,218,1949
2258_01,1,2,3,46.0,1,-70.83416143198536,0.0,0.0,0.0,0.0,1,1191,7,1115,1,1,-70.83416143198536,7,37,3228,3630
2261_01,1,1,3,29.0,1,0.0,0.0,885.0,0.0,0.0,1,92,6,1201,2,1,885.0,7,36,1678,1112
2262_01,1,1,1,43.0,1,485.0,4.0,136.0,48.0,0.0,0,1136,7,1116,1,1,673.0,5,30,3229,3631
2263_01,1,1,3,42.0,1,0.0,0.0,32.0,772.0,0.0,0,292,6,1217,1,1,804.0,7,36,1691,1134
2264_01,1,1,3,39.0,1,0.0,0.0,13.0,0.0,868.0,1,2217,6,1202,2,1,881.0,7,36,1679,1114
2266_01,3,1,3,30.0,1,616.0,0.0,185.0,210.0,475.0,0,462,6,1218,1,1,1486.0,15,16,1692,1135
2267_01,3,1,3,43.0,1,2318.0,0.0,647.0,81.0,0.0,1,1287,5,660,2,1,3046.0,15,16,1389,636
2268_01,1,2,3,19.0,1,0.0,0.0,0.0,0.0,0.0,0,1252,7,1117,1,1,0.0,7,37,3230,3635
2269_01,3,2,3,26.0,1,0.0,0.0,0.0,0.0,0.0,1,194,6,1219,1,1,0.0,15,17,1693,1137
2270_01,3,1,3,46.0,1,171.0,0.0,1257.0,5.0,0.0,1,715,6,1220,1,1,1433.0,15,16,1695,1139
2272_01,1,1,3,3.0,1,0.0,0.0,0.0,0.0,0.0,1,0,7,1118,1,3,0.0,7,36,3231,3636
2272_02,1,2,1,21.0,1,0.0,0.0,0.0,0.0,0.0,1,1651,0,0,0,3,0.0,5,31,0,0
2272_03,1,1,3,1.0,1,0.0,0.0,0.0,0.0,0.0,1,1143,7,1118,1,3,0.0,7,36,3231,3636
2273_01,1,1,3,22.0,1,0.0,0.0,0.0,10.0,778.0,0,917,5,671,2,1,788.0,7,36,1390,638
2274_01,2,2,1,27.0,1,0.0,0.0,0.0,0.0,0.0,1,1627,3,1586,1,2,0.0,9,43,533,5787
2274_02,2,2,1,28.0,1,0.0,0.0,0.0,0.0,0.0,1,1838,3,1586,1,2,0.0,9,43,533,5787
2275_01,3,1,2,36.0,1,241.0,0.0,670.0,0.0,0.0,0,2038,6,1222,1,1,911.0,14,13,1697,1143
2277_01,1,1,3,19.0,1,26.0,313.0,470.0,0.0,0.0,0,2123,7,1113,2,1,809.0,7,36,3226,3628
2278_01,2,2,1,18.0,1,0.0,0.0,164.9277566693869,0.0,0.0,1,508,3,1598,1,1,164.9277566693869,9,43,535,5790
2279_01,2,1,1,47.0,1,0.0,140.0,152.91033224369136,85.0,3970.0,0,1550,2,1719,2,1,4347.910332243691,9,42,245,2401
2280_01,2,1,3,18.0,1,20.0,1064.0,0.0,0.0,11643.0,0,700,2,1730,2,1,12727.0,11,4,246,2420
2281_01,1,1,3,6.0,1,0.0,0.0,0.0,0.0,0.0,1,1008,5,397,1,1,0.0,7,36,1361,592
2282_01,1,0,3,20.0,1,0.0,544.0,1.0,0.0,378.0,0,299,6,1223,1,1,923.0,7,35,1698,1144
2284_01,3,1,3,18.0,1,262.0,302.0,1127.0,4225.0,0.0,0,307,6,1225,1,1,5916.0,15,16,1699,1146
2287_01,1,1,3,37.0,1,0.0,1.0,0.0,219.0,289.4279853613669,0,1701,6,1226,1,1,509.4279853613669,7,36,1700,1150
2288_01,1,1,3,22.0,1,12.0,746.0,802.0,58.0,0.0,0,704,5,681,2,1,1618.0,7,36,1391,640
2289_01,3,1,3,37.0,1,20.0,0.0,2559.0,20.0,0.0,1,1086,6,1227,1,1,2599.0,15,16,1701,1151
2291_01,1,0,1,6.0,1,0.0,0.0,0.0,107.68849139814456,0.0,0,1552,7,1116,2,3,107.68849139814456,5,29,3229,3632
2291_02,1,1,3,36.0,1,3.0,0.0,435.0,8.0,277.0,0,1552,7,1116,2,3,723.0,7,36,3229,3632
2291_03,1,1,1,46.0,1,426.0,37.0,0.0,0.0,568.0,0,0,6,1205,2,3,1031.0,5,30,1681,1118
2295_01,1,1,3,75.0,1,0.0,0.0,1224.0,399.4828653661136,1769.0,0,647,6,1228,1,2,3392.4828653661134,7,36,1702,1153
2295_02,1,1,3,37.0,1,0.0,8.0,70.0,360.0,258.0,0,647,6,1228,1,2,696.0,7,36,1702,1153
2296_01,1,2,3,22.0,1,0.0,0.0,164.94022317935415,0.0,0.0,1,1497,7,1120,1,1,164.94022317935415,7,37,3233,3639
2298_01,1,1,2,33.0,1,270.0,412.0,1.0,306.4971538763282,5.0,0,772,6,1229,1,1,994.4971538763282,6,33,1703,1155
2299_01,3,1,3,35.0,1,174.0,0.0,381.0,0.0,62.0,0,1659,6,1208,2,1,617.0,15,16,1682,1120
2300_01,2,1,1,19.0,1,0.0,2762.62041192749,0.0,0.0,8195.0,0,19,3,1609,1,2,10957.62041192749,9,42,536,5792
2300_02,2,1,1,34.0,1,0.0,22.0,182.2909035463105,3028.0,3768.0,0,19,3,1609,1,2,7000.290903546311,9,42,536,5792
2301_01,1,1,3,23.0,1,1010.0,0.0,33.0,10.0,0.0,1,983,6,1209,2,3,1053.0,7,36,1683,1122
2301_02,1,1,1,37.0,1,1508.0,540.3306778994529,0.0,1.0,0.0,0,983,7,1118,2,3,2049.330677899453,5,30,3231,3637
2301_03,1,1,1,24.0,1,1367.0,0.0,1.0,0.0,0.0,0,983,6,1209,2,3,1368.0,5,30,1683,1122
2302_01,2,1,3,54.0,2,0.0,3381.0,0.0,4463.0,34.0,0,559,1,847,1,1,7878.0,11,4,88,6373
2303_01,3,1,1,52.0,1,1377.0,0.0,32.0,22.0,0.0,1,396,6,1230,1,1,1431.0,13,10,1705,1158
2305_01,1,2,3,60.0,1,0.0,0.0,0.0,0.0,0.0,0,0,7,1119,2,1,0.0,7,37,3232,3638
2306_01,2,1,3,1.0,1,0.0,0.0,0.0,0.0,0.0,1,445,3,1620,1,6,0.0,11,4,537,5793
2306_02,2,1,3,33.47258157096341,1,0.0,0.0,0.0,0.0,0.0,1,445,3,1620,1,6,0.0,11,4,537,5793
2306_03,2,1,3,22.0,1,0.0,297.0,3.0,676.0,2924.0,0,445,3,1620,1,6,3900.0,11,4,537,5793
2306_04,2,1,1,27.0,1,0.0,12077.0,0.0,75.0,0.0,1,2032,3,1620,1,6,12152.0,9,42,537,5793
2306_05,2,2,1,48.0,1,0.0,0.0,0.0,0.0,0.0,1,445,3,1620,1,6,0.0,9,43,537,5793
2306_06,2,1,1,47.0,1,1320.0,428.0,4.0,24.0,0.0,0,445,3,1620,1,6,1776.0,9,42,537,5793
2308_01,2,2,3,25.0,1,0.0,0.0,0.0,0.0,0.0,1,1619,4,1564,2,4,0.0,11,5,788,6205
2308_02,2,1,1,49.0,1,9.0,2426.0,95.0,1249.0,168.0,0,1619,4,1564,2,4,3947.0,9,42,788,6205
2308_03,2,1,3,33.0,1,0.0,2012.0,1.0,9124.0,4.0,0,1619,4,1564,2,4,11141.0,11,4,788,6205
2308_04,2,1,3,67.0,1,0.0,4715.0,0.0,599.0,6.0,1,1619,4,1564,2,4,5320.0,11,4,788,6205
2309_01,1,2,2,5.0,1,0.0,0.0,0.0,0.0,0.0,0,2173,7,1123,1,1,0.0,6,34,3236,3644
2310_01,2,2,1,60.0,1,0.0,0.0,0.0,0.0,0.0,1,988,4,1464,1,4,0.0,9,43,778,6186
2310_02,2,2,3,56.0,1,0.0,0.0,0.0,0.0,0.0,1,988,4,1464,1,4,0.0,11,5,778,6186
2310_03,2,1,3,59.0,1,0.0,2210.0,0.0,4085.0,11.0,0,1559,4,1464,1,4,6306.0,11,4,778,6186
2310_04,2,2,3,44.0,1,0.0,0.0,0.0,0.0,0.0,1,1559,4,1464,1,4,0.0,11,5,778,6186
2311_01,1,1,3,33.0,1,0.0,763.0,1.0,66.0,84.0,0,313,7,1124,1,1,914.0,7,36,3237,3646
2312_01,0,2,3,28.0,1,0.0,0.0,164.95962986585377,0.0,0.0,0,2007,7,1120,2,1,164.95962986585377,3,25,3233,3640
2313_01,3,1,3,29.0,1,1365.0,0.0,791.0,210.0,0.0,0,1109,6,1231,1,1,2366.0,15,16,1706,1160
2314_01,1,2,3,13.0,1,0.0,0.0,0.0,0.0,0.0,0,740,7,1122,2,1,0.0,7,37,3235,3643
2315_01,2,2,1,34.0,1,0.0,0.0,0.0,0.0,0.0,1,1859,2,1453,1,1,0.0,9,43,219,1965
2316_01,1,2,2,45.0,1,0.0,0.0,0.0,0.0,0.0,1,188,7,1123,2,1,0.0,6,34,3236,3645
2317_01,1,1,3,39.0,1,0.0,454.0,0.0,454.0,0.0,0,805,7,1124,2,1,908.0,7,36,3237,3647
2318_01,1,1,3,18.0,1,128.0,37.0,626.0,0.0,5.0,0,227,6,1233,1,1,796.0,7,36,1708,1163
2319_01,0,2,2,57.0,1,0.0,0.0,0.0,0.0,0.0,0,669,7,1125,1,1,0.0,2,22,3238,3648
2320_01,1,1,1,26.63357414620676,1,0.0,760.0,0.0,21.0,23.0,0,762,6,1211,2,1,804.0,5,30,1686,1127
2321_01,1,2,2,25.0,1,0.0,0.0,0.0,0.0,0.0,1,1534,7,1125,2,1,0.0,6,34,3238,3649
2325_01,1,2,2,22.0,1,0.0,0.0,0.0,0.0,0.0,0,1034,7,1126,2,1,0.0,6,34,3239,3650
2327_01,2,1,3,32.0,1,0.0,4106.0,388.0,892.0,2.0,1,1433,2,1464,1,1,5388.0,11,4,221,2000
